poi_id,poi_name,review_count,rating,poi_distance_from_bike_stn,poi_latitude,poi_longitude,bike_station_id,poi_bsns_category
SCdYgnZUaaQiCAUnfRxlsg,Happiness Forgets,111,4.5,390,51.52770282863,-0.0816464424133301,75acd596908674204f6b8933c4d3d746,Dining and Drinking
-ylzTrYtRJUJa2BuAInoyQ,Friends of Ours,96,4.5,594,51.5291189,-0.0836995,75acd596908674204f6b8933c4d3d746,Dining and Drinking
ZLPQlA8pLRvNQ1kDCVHmVQ,Pizza East,245,3.5,194,51.5240601,-0.0770451,75acd596908674204f6b8933c4d3d746,Dining and Drinking
t4IGyZgC1aNM9XUvkD5L_g,Callooh Callay,139,4.0,201,51.5263047,-0.0801422,75acd596908674204f6b8933c4d3d746,Dining and Drinking
ao-yAAnj8D_D9WI7qgLOow,The Breakfast Club,212,3.5,302,51.5269878207578,-0.0811266326024151,75acd596908674204f6b8933c4d3d746,Dining and Drinking
m3vdBGC0X94sG_5pglDcjQ,St. John Bread & Wine,139,4.5,637,51.5196695,-0.074299,75acd596908674204f6b8933c4d3d746,Dining and Drinking
XPrf1WmmdQ3hyjCExAjrIA,Lounge Bohemia,68,4.5,196,51.5229139449655,-0.0780906239161028,75acd596908674204f6b8933c4d3d746,Dining and Drinking
ap7T8Dwc7_s7KwQDktpB9Q,Dinerama,60,4.5,147,51.52326,-0.07931,75acd596908674204f6b8933c4d3d746,Dining and Drinking
UMJxTGTSShg2u1FFwZBWAQ,The Book Club,121,4.0,163,51.5245401,-0.0815927,75acd596908674204f6b8933c4d3d746,Dining and Drinking
klZzSaDOWWX4M4wJI07K6g,BrewDog Shoreditch,97,4.0,438,51.524392008967,-0.0729131698608398,75acd596908674204f6b8933c4d3d746,Dining and Drinking
P_QEyHeYPJ3yA8Fh8YOZtA,Abbey Road,73,4.5,688,51.5318340399451,-0.177088706607037,769aad3f52773505bb81888baf8becad,Dining and Drinking
1E_88HzzIqclLmmfRU3cww,Seashell of Lisson Grove,129,4.0,606,51.5226478,-0.1657017,769aad3f52773505bb81888baf8becad,Dining and Drinking
DXMoezQ1WxA-lzvSNPg6Og,D1 Coffee,22,5.0,336,51.5248684,-0.1763357,769aad3f52773505bb81888baf8becad,Dining and Drinking
je97zHcsRbKm5Ji10JtNSA,Dinings,67,4.0,900,51.519827,-0.164761,769aad3f52773505bb81888baf8becad,Dining and Drinking
08OnUftxGa4co_Mc_gbsew,Satay House,84,4.0,999,51.517626,-0.169519,769aad3f52773505bb81888baf8becad,Dining and Drinking
FypPh_46MQ6nqunRXkPOAw,Laville Café,41,4.0,394,51.5245752,-0.176988,769aad3f52773505bb81888baf8becad,Dining and Drinking
za-KLljMB6yelgi2idCQPg,Beany Green,43,4.5,910,51.519873314712,-0.180045690126235,769aad3f52773505bb81888baf8becad,Dining and Drinking
6zdVc_noXqjJLIohpSyIbw,Crocker's Folly,17,4.5,191,51.525735598316,-0.174713730812073,769aad3f52773505bb81888baf8becad,Dining and Drinking
ez0oHafQP_AiLVvbSpB6qA,Patogh,79,4.0,1028,51.5178187,-0.166203,769aad3f52773505bb81888baf8becad,Dining and Drinking
YjEPXyCHNCvhG2oI2n0-Bw,Little Venice,23,4.0,398,51.524213,-0.17668,769aad3f52773505bb81888baf8becad,Dining and Drinking
9LCrWImBEOfptUFtID4StA,Micky's Fish Bar & Kebab Restaurant,21,4.5,625,51.5208615,-0.1711024,769aad3f52773505bb81888baf8becad,Dining and Drinking
BuFA-nSzJxJcG1ZWEj4AYw,Pearl Liang,85,4.0,1012,51.5192622106976,-0.181188583374023,769aad3f52773505bb81888baf8becad,Dining and Drinking
Btuwwtgx7ka5GvuiXwi3OA,Zonzo Restaurant,42,4.0,600,51.5210800170898,-0.171183004975319,769aad3f52773505bb81888baf8becad,Dining and Drinking
OHul9fimgElPU2Jvo5GQPQ,Nambu Tei,34,4.5,1058,51.5226969,-0.158014,769aad3f52773505bb81888baf8becad,Dining and Drinking
rbOlPHMUVrXP0kPsfK_nKQ,Two Point,44,4.0,1091,51.519670258743,-0.16076945876885,769aad3f52773505bb81888baf8becad,Dining and Drinking
917hVPo2F-AZ2R-2uDwJeA,The Warrington Hotel,75,3.5,758,51.5272581650888,-0.183075398850623,769aad3f52773505bb81888baf8becad,Dining and Drinking
9uUmh1D6xJD0G5bBSc-WFw,The Larrik,41,4.0,989,51.518801591678,-0.16487160987353,769aad3f52773505bb81888baf8becad,Dining and Drinking
DjtRKLvEcP1ZkaFk0gDCeA,The Sherlock Holmes Museum,115,3.0,993,51.5238260911003,-0.158456665674078,769aad3f52773505bb81888baf8becad,Dining and Drinking
Lye2GET5R4RgimxwWh0eLA,Phoenix Palace,73,3.5,1016,51.5224525062645,-0.158978228464046,769aad3f52773505bb81888baf8becad,Dining and Drinking
kLQ3raWgyAsrrRA7JkREdw,Akash Tandoori,12,4.5,349,51.524401,-0.176095,769aad3f52773505bb81888baf8becad,Dining and Drinking
oK_SLmmAVQg3meguh7LrIA,Dishoom,2215,4.5,365,51.512447030091,-0.1269579217873,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
ElxBJGffVB-jV1kMCG9PbQ,The National Gallery,491,4.5,252,51.508929,-0.128302,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
KGfryNuNH5mqYddLll9QCw,Gordon's Wine Bar,431,4.5,193,51.5079411426091,-0.123381614685059,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,4.5,986,51.518298,-0.126026,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
vzJaHABdXQ154saZvQHzPg,Flat Iron,213,4.5,158,51.5108326561998,-0.124100585093387,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
0B-ag3J18TatG9H9EQohGg,Hawksmoor Seven Dials,372,4.5,453,51.5134998914001,-0.12567396291297,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
NPAkaFjtmDC8IKC60u5PAw,Coca Cola London Eye,1065,4.0,766,51.503364,-0.11957,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
lMVdwKmsxLgqczUXXfgqGg,Punjab Restaurant,584,4.0,620,51.514992,-0.12596,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
N3k9B1iF7irRV5BlqcItNQ,Big Ben,465,4.5,965,51.5007803427897,-0.124601009192702,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
pdFiFtol9YI__9ROOXUIYA,Lanzhou Noodle Bar,380,4.0,310,51.511502,-0.127805,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
Opa8XUwUghxbGFafvubV6A,Monmouth Coffee,323,4.5,564,51.5143539,-0.1269168,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
xvr5aSeoJg5ZAJM4FG99xg,Barrafina,72,4.5,74,51.5093806,-0.1258185,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
7T93JNX8M2PbZ6yWNfM8tw,Wahaca,295,4.0,96,51.5103409,-0.1245423,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
1i-iUdP2GKs10_lduricuQ,The Harp,147,4.5,85,51.5096642,-0.1259343,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
FaK_Q_G0QBLKpy2HmvArPQ,Trafalgar Square,222,4.0,275,51.5080623456836,-0.128039743891597,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
3AqrHgpIbcMXj0q-p_oPzg,Homeslice Neal's Yard,256,4.5,565,51.5144380966574,-0.126426543278564,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
zdyKTWY6jDasd6Q8BEJdAw,Honest Burgers Meard St - Soho,301,4.5,714,51.5134184063764,-0.132883885733008,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
mn9JQh5w5I9YGXqHn0PbfQ,Rules,221,4.0,185,51.5108207,-0.1232501,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
D8T1NJ982wZPiItnxp2AKA,The Palomar Restaurant,120,4.5,582,51.5111632,-0.1327159,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
LOfW8J-1Tac-7aM04luJrg,Gelupo,213,4.5,661,51.5115509033203,-0.133706003427505,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,374,4.0,413,51.5143449,-0.107315,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
mvs07Hrm2YrwObqDubABFg,St. Paul's Cathedral,313,4.5,792,51.5137180425786,-0.0994492651268561,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,312,4.0,570,51.520481,-0.101486,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,67,4.5,101,51.5184387,-0.1074239,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
Z0r83lDOA1mI8RpNccXtHw,The Fat Bear,127,4.5,731,51.5131833881734,-0.10138103121642,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
7fnq7-pePPEM2WaZ4CLg0g,Department of Coffee and Social Affairs,73,4.5,160,51.5194646,-0.1089855,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
MliUZtEV91sjiNN-OgLq_A,Prufrock Coffee,92,4.0,224,51.51997,-0.10958,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
-DvoDBtNjEGA4NQ9Az2FZw,Sir John Soane's Museum,77,4.5,623,51.516948756209,-0.117525879701832,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
E2GbtvuTVKo23qJeyqc82w,Ngon Ngon,62,4.5,474,51.5221634,-0.1097323,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
uSmXcq26qSXpsoLyog_nlA,KIN,79,4.0,398,51.521448855755,-0.10987964543908,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
NEAPxGZfFuGZf8pjC2yhWQ,The Blackfriar,156,4.0,731,51.51213429293,-0.10372875314406,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
HzyhCXPooUGWvuPYOfT0WA,Vanilla Black,53,4.0,185,51.517175605475,-0.11102477345447,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
Bc4GZfIUJu9363QQVACZVA,Caravan,151,4.0,842,51.5254718215956,-0.110122750616417,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
n_oGHFO88muDRn6vgQLjqw,Princess Louise,139,4.0,896,51.517294236118,-0.12157103373648,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
2d2OJZyG9-ZnKA33SttYVA,Ship Tavern,100,4.5,724,51.5172487,-0.119072165950775,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
1PyjE90V1QK1AUfcAOD6YQ,Cittie of Yorke,71,4.0,291,51.518572,-0.11285,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
zOLPCLptUE2UKRXYWCEHvg,The Modern Pantry,148,4.0,665,51.5230301121618,-0.103575187145258,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,138,4.0,932,51.5232425139546,-0.119118084823987,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
8PBUgH26GimDd3fEk0YRUQ,Daddy Donkey Mexican Grill,79,4.0,300,51.5206105839131,-0.109436213063745,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
VtLgCcLSEwFBiKPFV6_Mug,Balthazar,205,4.0,1076,51.5123176574707,-0.121569000184536,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,4.5,694,51.518298,-0.126026,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
oK_SLmmAVQg3meguh7LrIA,Dishoom,2215,4.5,1151,51.512447030091,-0.1269579217873,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
lMVdwKmsxLgqczUXXfgqGg,Punjab Restaurant,584,4.0,894,51.514992,-0.12596,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
0B-ag3J18TatG9H9EQohGg,Hawksmoor Seven Dials,372,4.5,1004,51.5134998914001,-0.12567396291297,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
Opa8XUwUghxbGFafvubV6A,Monmouth Coffee,323,4.5,991,51.5143539,-0.1269168,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
4ibHPLYd299_m1LOdcqxXw,Savoir Faire,212,4.5,735,51.5171949,-0.1260125,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,374,4.0,957,51.5143449,-0.107315,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
3AqrHgpIbcMXj0q-p_oPzg,Homeslice Neal's Yard,256,4.5,960,51.5144380966574,-0.126426543278564,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,138,4.0,338,51.5232425139546,-0.119118084823987,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
n_oGHFO88muDRn6vgQLjqw,Princess Louise,139,4.0,498,51.517294236118,-0.12157103373648,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
-DvoDBtNjEGA4NQ9Az2FZw,Sir John Soane's Museum,77,4.5,409,51.516948756209,-0.117525879701832,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
Zc0HW9Q1HAXNkiiyh9G_Lw,Abeno,114,4.5,681,51.5175591,-0.125158,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
ggwDV5tRXMfQJvH2-yZVug,The Barbary,85,5.0,950,51.5144480132327,-0.126241173962971,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
2d2OJZyG9-ZnKA33SttYVA,Ship Tavern,100,4.5,407,51.5172487,-0.119072165950775,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
Odvs0d73SgqDiOQVPNi0dQ,Kanada-Ya,183,4.5,940,51.51555,-0.127588,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
lCgHefM1jTt9l71KbjxO8g,Rock & Sole Plaice,349,3.5,866,51.5148451460403,-0.125147514045238,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,67,4.5,684,51.5184387,-0.1074239,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
Bc4GZfIUJu9363QQVACZVA,Caravan,151,4.0,707,51.5254718215956,-0.110122750616417,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
E2GbtvuTVKo23qJeyqc82w,Ngon Ngon,62,4.5,510,51.5221634,-0.1097323,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
vt3Klo2UTjlvQD4AvU7d2A,Ben's Cookies,160,4.5,1015,51.5122,-0.122449,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
mvs07Hrm2YrwObqDubABFg,St. Paul's Cathedral,313,4.5,193,51.5137180425786,-0.0994492651268561,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
QXOrompG3b2o7g6P4ePb5w,Tate Modern,727,4.0,840,51.5078610102146,-0.0991344451904297,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,374,4.0,587,51.5143449,-0.107315,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
Z0r83lDOA1mI8RpNccXtHw,The Fat Bear,127,4.5,304,51.5131833881734,-0.10138103121642,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,312,4.0,591,51.520481,-0.101486,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
K0lmqEgpNz97FausJUyn1A,Swan,258,4.0,796,51.50835,-0.096985,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
qaSQQRWgxlWgGgQPHbfgbA,Millennium Bridge,125,4.5,679,51.5093109572,-0.0985913331076,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
NEAPxGZfFuGZf8pjC2yhWQ,The Blackfriar,156,4.0,497,51.51213429293,-0.10372875314406,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,67,4.5,681,51.5184387,-0.1074239,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
8BIVr-9UFggPl9Of86wokQ,Burger and Lobster,61,4.5,359,51.5136669051182,-0.094483494758606,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
uwQVCV7lXyHM2uvwKei-Dw,Konditor & Cook,49,4.5,445,51.51313,-0.0937,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
oMsnFxtMvVgEM0l5ktF2iQ,City Of London,20,5.0,215,51.513751,-0.10044,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
PrIqHQtsQl-DnafTdS326A,Whitecross Market,73,4.5,925,51.5228285836074,-0.0927653379297215,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
yEo_5mmozlhGpwUWEqaw9w,"OXO Tower Restaurant, Bar And Brasserie",232,4.0,1026,51.5083860657884,-0.108466279762297,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
c7urOor7CgoJAvuPezrDEQ,Bread Street Kitchen,163,3.5,357,51.5134808,-0.0947269,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
nwZeSFKD0dRqDM1H4pDy3w,Look Mum No Hands!,153,4.0,964,51.524013227609,-0.096938452042226,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
SpMzwgQjKcnSnKQvwjxckQ,Alchemy,26,4.5,343,51.5134264160446,-0.102642286734127,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
XgU_CX_G1zzCXCe1IV7I6g,Hawksmoor Guildhall,55,4.5,552,51.5155006968868,-0.0908641121643541,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
Sf1u7eCFmf9E9B0agS1yXw,Cafe Du Marche,49,4.5,592,51.5206234,-0.1007171,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
--Dgu15dq9WJyfESIcylCQ,Gordon Ramsay Street Pizza,42,4.5,342,51.5135498046875,-0.0952299982309341,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
vlq4D26p_143Tj21OF-iMA,Dishoom,577,4.5,910,51.5245310066818,-0.076594190862934,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
emdb4ELhKKQXpJ0lIOdg0w,Nightjar,186,4.5,178,51.5265350341797,-0.0877109989523888,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
68gc1BAE1IT_zZghFafw0Q,Ozone Coffee,193,4.5,224,51.524683689256,-0.086674106560876,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
PrIqHQtsQl-DnafTdS326A,Whitecross Market,73,4.5,364,51.5228285836074,-0.0927653379297215,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
-ylzTrYtRJUJa2BuAInoyQ,Friends of Ours,96,4.5,572,51.5291189,-0.0836995,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,312,4.0,989,51.520481,-0.101486,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
S3h8uhI3wK2Fn4e9gw9bfA,Shoreditch Grind,118,4.0,123,51.5258391235513,-0.0879659656067133,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
SCdYgnZUaaQiCAUnfRxlsg,Happiness Forgets,111,4.5,606,51.52770282863,-0.0816464424133301,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
nwZeSFKD0dRqDM1H4pDy3w,Look Mum No Hands!,153,4.0,529,51.524013227609,-0.096938452042226,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
iDneZRtqN6dimKmcNQjVZA,The Clove Club,110,4.5,749,51.5270489,-0.0791196,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
DI9SUiuxlf1WjkTu_jJSbg,Hawksmoor Spitalfields,177,4.5,1081,51.5211502,-0.075657,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
3JWtDO-41MPJ-IM6a-jVmA,Old Fountain,46,4.5,177,51.527072,-0.089101,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
ao-yAAnj8D_D9WI7qgLOow,The Breakfast Club,212,3.5,613,51.5269878207578,-0.0811266326024151,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
vvE5E6WcPkK6ZB3Ivkqiqg,Flat Iron,51,4.5,635,51.5247221,-0.0804249,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
vCF8ut7OZcfA4hEmhngfSQ,Andina,148,4.0,876,51.5243208695971,-0.077134990126122,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
t4IGyZgC1aNM9XUvkD5L_g,Callooh Callay,139,4.0,681,51.5263047,-0.0801422,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
REsQeOq673VB-zjbZFbnIQ,Meat Mission,108,4.0,537,51.5273008570266,-0.0824617613588274,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
KBUt0sK8Ec3UjqOI4hzjJg,Lantana,53,4.0,201,51.5242658,-0.0874923,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
bgNNAcV-GYqPXkYcHmZNCg,Curious Yellow Kafé,64,4.5,606,51.52954503532,-0.0838136672973633,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
KkcJrYaogWg5VvV3-HC_HQ,The Jones Family Project,62,4.0,468,51.5258201511173,-0.0829150037047839,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,4.5,584,51.518298,-0.126026,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
lMVdwKmsxLgqczUXXfgqGg,Punjab Restaurant,584,4.0,945,51.514992,-0.12596,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
4ibHPLYd299_m1LOdcqxXw,Savoir Faire,212,4.5,703,51.5171949,-0.1260125,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
r34qKF45zXSpYqTXnhq4RA,North Sea Fish Restaurant,180,4.0,338,51.526474,-0.125051,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,138,4.0,346,51.5232425139546,-0.119118084823987,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
3AqrHgpIbcMXj0q-p_oPzg,Homeslice Neal's Yard,256,4.5,1011,51.5144380966574,-0.126426543278564,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
bVSdbV-LXvyxik6F7u4KXQ,The Marquis Cornwallis,113,4.0,142,51.524567356394,-0.12502513122867,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
Zc0HW9Q1HAXNkiiyh9G_Lw,Abeno,114,4.5,657,51.5175591,-0.125158,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
Odvs0d73SgqDiOQVPNi0dQ,Kanada-Ya,183,4.5,907,51.51555,-0.127588,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
ggwDV5tRXMfQJvH2-yZVug,The Barbary,85,5.0,1008,51.5144480132327,-0.126241173962971,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
1TgYqfxkXv6-IB4cvuuy3w,Tea and Tattle,89,4.5,647,51.5178680419922,-0.126817002892494,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
n_oGHFO88muDRn6vgQLjqw,Princess Louise,139,4.0,703,51.517294236118,-0.12157103373648,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
kDw0RC24G3714nPXq34q2Q,Wellcome Collection,94,4.5,745,51.5260571,-0.1340295,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
E_3NekwxctQ3BzN7tLKk2A,Casa Tua,51,4.5,471,51.5276449011142,-0.123588235886524,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
LyXXTUzll212_JKMkzC3DQ,49 Cafe,43,4.5,185,51.5249587,-0.1251605,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
lCgHefM1jTt9l71KbjxO8g,Rock & Sole Plaice,349,3.5,955,51.5148451460403,-0.125147514045238,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
gDP6gDHQGKFry_IkHOGflA,Hare & Tortoise,111,3.5,97,51.5238573117279,-0.122894760945433,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
8gqkjHd2E7PHYWNfw0DVvg,Burger and Shake,59,4.0,180,51.525005,-0.125415,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
tHKiDGayBq4RD0oL-DutCg,Bloomsbury Coffee House,61,4.0,257,51.525250540481,-0.126389201213277,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
wh4R2zTxcjZw4JcQFNBtog,Aux Pains de Papy,33,5.0,589,51.5273865,-0.1184675,90496aa7d15852e4cd32d22f4cb1d7a6,Dining and Drinking
R1UKQHTz65dQKkdLjzVEBg,Dishoom,451,4.5,1037,51.5363182978271,-0.125145272091882,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
IYSKMlGpn--rfzyg9MpEyQ,Camden Market,521,4.5,1046,51.541502,-0.14573,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
7EGOAJSnbj9-eB7gYCnHDQ,Asakusa,96,4.0,126,51.533923,-0.138284,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
7dtrVGOrT6q7QvMxSyyLgg,Chin Chin Labs,159,4.5,1040,51.541145,-0.14664,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
XeAaUJWcS9RZsE80a1UxjA,Mestizo,162,4.0,600,51.52752,-0.1387649,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
mPco-JtqwgjMxvghVyKlzg,El Parador,43,4.5,112,51.5335736,-0.1377578,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
kDw0RC24G3714nPXq34q2Q,Wellcome Collection,94,4.5,852,51.5260571,-0.1340295,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
WJThPvvsOuuIK_9ad2QRIg,Roti King,109,4.0,653,51.5291481,-0.1320656,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
B6ayHXLwfYBuIADficAeMg,Caravan Kings Cross,180,4.0,1002,51.5357788239146,-0.125370576153865,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
brpKI4Um8BAgg1Jeu3b_ew,HOOK,72,4.5,624,51.5370862317709,-0.14539088465574,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
FXSGVcfBDYytOHHyLsoCCg,Albertini Restaurant,59,4.5,844,51.5290298461914,-0.129214003682137,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
euM5ZUKc7p2Dt855zUuo8w,Andy's Greek Taverna,33,4.5,529,51.5377635,-0.1398633,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
Ywge_9fnX-kedFSZWApAVw,La Patagonia,38,4.5,257,51.5352268,-0.139339,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
