network_city,network_name,station_name,station_id,station_latitude,station_longitude,empty_slots,free_bikes,total_bikes
London,santander-cycles,"002701 - Columbia Road, Shoreditch",048167d1aabd3c8fe55fe75b2b93dbda,51.528187,-0.075375,1,23,24
London,santander-cycles,"010625 - Penfold Street, Marylebone",8b1f02423f3951fd6c337014465d7f7f,51.52289229,-0.171681991,14,1,15
London,santander-cycles,"010630 - George Place Mews, Marylebone",23ee76ce7a5418e315a92a4f79ea12a2,51.51689296,-0.158249929,12,4,16
London,santander-cycles,"001107 - Gloucester Road Station, South Kensington",dbc74342043fe3729612c883c38be598,51.49418566,-0.18267094,14,1,15
London,santander-cycles,"001058 - Edgware Road Station, Marylebone",51ed3838f972ad14d2ad3fb77a88ecbe,51.519968,-0.169774,60,4,64
London,santander-cycles,"010629 - Rotherhithe Roundabout, Rotherhithe",10f2182940197719972c8582dedc455d,51.499169,-0.055846029,2,17,19
London,santander-cycles,"010628 - Cleaver Street, Kennington",7183ee31d1efdfd22b0db020578aed9b,51.488105,-0.110121,13,4,17
London,santander-cycles,"022160 - Chelsea Bridge, Pimlico",7a4a4641fc87cdf7df8317301e441489,51.485821,-0.149004,10,5,15
London,santander-cycles,"022164 - Eaton Square (South), Belgravia",f6ef303e9fddef1125d77d70779323d0,51.49456127,-0.15393398,17,14,31
London,santander-cycles,"022159 - Ebury Bridge, Pimlico",b7c7d4a63b64fe581bf90c0f503ad850,51.490491,-0.149186,13,16,29
London,santander-cycles,"022161 - Vincent Street, Pimlico",1c2b25875836a3fb31722e96f8e28e03,51.493072,-0.129925,16,1,17
London,santander-cycles,"022182 - South Parade, Chelsea",ae29319c0f374706026630b67281e0e7,51.48902,-0.17524,10,8,18
London,santander-cycles,"022183 - Crinan Street, King's Cross",a2bcb76953c934e02851a2c10a0e2bdb,51.534474,-0.122203,7,13,20
London,santander-cycles,"022169 - Wren Street, Holborn",15109e5a69409fd8aced9f4f43e9b282,51.524564,-0.116279,29,4,33
London,santander-cycles,"022170 - Kennington Station, Kennington",38bf21ad3764f351f8edcd41f7839135,51.488852,-0.105593,18,5,23
London,santander-cycles,"200003 - Cheshire Street, Bethnal Green",7ae75eef039f7de4e0452bd69c33a304,51.52388,-0.065076,6,22,28
London,santander-cycles,"022165 - Fisherman's Walk West, Canary Wharf",262b58663806397b5489fce04412a3b2,51.50623,-0.02296,6,30,36
London,santander-cycles,"200002 - Jubilee Street, Stepney",f14bf8c3ef59dd5628d3cd378a537156,51.515975,-0.053177,17,11,28
London,santander-cycles,"200118 - Parkway, Camden Town",6b38469a16791cc0c1ed61f5a90b142e,51.538071,-0.144664,20,13,33
London,santander-cycles,"200123 - Burdett Road, Mile End",7fb8ce74ed1629b194bb5f83c68d1126,51.516196,-0.029138,0,33,33
London,santander-cycles,"200105 - Bonny Street, Camden Town",f32c2c3ca24a2a029479997a7b593836,51.541603,-0.138853,38,7,45
London,santander-cycles,"200093 - Thurtle Road, Haggerston",5fc3075a5d19de383fa168861d481edd,51.534776,-0.071881,17,5,22
London,santander-cycles,"200082 - St. Mary & St. Michael Church, Stepney",83257108e73bb026fc286017773acf76,51.51417,-0.052099,12,13,25
London,santander-cycles,"022178 - Lindfield Street, Poplar",67413455082bb7c33bfe468615189289,51.513757,-0.020467,28,16,44
London,santander-cycles,"200006 - Hewison Street, Old Ford",79bf4e7ec597b420028d1a376014aec1,51.533283,-0.028155,13,6,19
London,santander-cycles,"022167 - Millharbour, Millwall",15bfe9b89d354f9e475cb0f51d3a85e2,51.496137,-0.019355,5,14,19
London,santander-cycles,"200004 - Lightermans Road, Millwall",46693665d824142293283904bf0cc18c,51.499041,-0.020157,16,15,31
London,santander-cycles,"200115 - Flamborough Street, Limehouse",d3743c478be53f618f6a517de8c87131,51.5128711,-0.0389866,8,17,25
London,santander-cycles,"022166 - Albert Gardens, Stepney",d2f75c44903053f21734412f3f99f78c,51.51328,-0.047784,21,12,33
London,santander-cycles,"022172 - Bromley High Street, Bow",2b2e79b5240d07027b2d16bce65e378d,51.528828,-0.013258,9,15,24
London,santander-cycles,"022173 - Old Ford Road, Bethnal Green",a5ffd1e8cbf9d9df1b3860e3afe7e9a1,51.531127,-0.048017,23,1,24
London,santander-cycles,"022174 - Granby Street, Shoreditch",4c43ad395d3dac1e1fe832acfe73b271,51.525645,-0.069543,2,35,37
London,santander-cycles,"022175 - Canton Street, Poplar",dca9de463259af41bb1ec875b1ce4e72,51.511811,-0.025626,12,11,23
London,santander-cycles,"022176 - Reardon Street, Wapping",45f0da54e1a89d1baa652bc1824ee2a4,51.506946,-0.058681,19,3,22
London,santander-cycles,"200090 - Pennington Street, Wapping",70c0359e29d8928f57524b25d232dd55,51.508622,-0.065006,16,29,45
London,santander-cycles,"200073 - Cephas Street, Bethnal Green",0c45f2e9221ff70fcd1393becd3e189e,51.522561,-0.054883,17,7,24
London,santander-cycles,"200131 - Clarkson Street, Bethnal Green",585cdbb961ae5660dc80e186b577717c,51.528692,-0.059091,14,17,31
London,santander-cycles,"200083 - Pritchard's Road, Bethnal Green",b9dc6b33669800e4d35475ed1c807f5d,51.532091,-0.06142,18,12,30
London,santander-cycles,"200008 - Portman Square, Marylebone",2f432dd6fb789831aa0e815906f0aefe,51.516204,-0.155525,14,3,17
London,santander-cycles,"200080 - Russell Gardens, Olympia",cd36726ef28e2fafac83653494196bb6,51.500088,-0.211316,11,13,24
London,santander-cycles,"200089 - Chrisp Street Market, Poplar",9be353ece53f5082f98c5d926fa07ef9,51.5112,-0.014438,7,11,18
London,santander-cycles,"200088 - Clarges Street, Mayfair",45ea36f06867de36abe81328a8c0baa3,51.507326,-0.145827,8,8,16
London,santander-cycles,"200134 - Albany Street, The Regent's Park",ec88763a4e3d350c67ffd5e62ea72452,51.528302,-0.144466,17,10,27
London,santander-cycles,"200070 - Arlington Road, Camden Town",490fc8f7ce4600ede9fbbd905746a28a,51.539957,-0.145246,10,14,24
London,santander-cycles,"200127 - East India DLR, Blackwall",08edaa617d83bde5b4442416268ec796,51.509474,-0.002275,23,28,51
London,santander-cycles,"200076 - Westminster Bridge Road, Elephant & Castle",a6ad89a32404f74180d5d21194daaac2,51.498386,-0.107913,6,20,26
London,santander-cycles,"200132 - Gaywood  Street, Elephant & Castle",7c45c2340419e6c219adec080c16d68a,51.49605,-0.104193,3,42,45
London,santander-cycles,"200102 - Harford Street, Mile End",c219946fa438fb0c48a17f724f98fced,51.521564,-0.039264,8,15,23
London,santander-cycles,"200078 - Aberfeldy Street, Poplar",7f7a5907a504e6ac189a9a05f62254b9,51.513548,-0.005659,0,16,16
London,santander-cycles,"200111 - Abbotsbury Road, Holland Park",b44e99fc6f4a9f41caad7e84d8fc598d,51.501391,-0.205991,13,11,24
London,santander-cycles,"200074 - Bury Place, Holborn",227e07b1a65023f34b6a81216978d358,51.51746,-0.12335,7,14,21
London,santander-cycles,"200135 - Selby Street, Whitechapel",ad2ba3451277638c10f6949385e6c5de,51.521905,-0.063386,1,16,17
London,santander-cycles,"200110 - Bishop's Bridge Road West, Bayswater",217edc964437eb6efdbccc3ed36b0b3e,51.51616,-0.18697,11,7,18
London,santander-cycles,"200099 - Upper Bank Street, Canary Wharf",3f28f578d3de1ffad83363ea9326bdcd,51.503083,-0.017676,10,26,36
London,santander-cycles,"200001 - Limerston Street, West Chelsea",75729b0848cbff44155d48a4af4da81b,51.485587,-0.18119,17,1,18
London,santander-cycles,"200109 - Alpha Grove, Millwall",82df910a038aab0860599aab3b493498,51.497304,-0.022793,7,15,22
London,santander-cycles,"200084 - Doddington Grove, Kennington",77cea77e8439d3798d5fa927465eb6d9,51.48692917,-0.102996299,29,7,36
London,santander-cycles,"200005 - New Cavendish Street, Marylebone",367d60bd642bccad99e175c831253da3,51.519167,-0.147983,9,9,18
London,santander-cycles,"200086 - Ilchester Gardens, Bayswater",1607af940b203fa105918dfa704b7f8a,51.51244,-0.19096,17,4,21
London,santander-cycles,"200092 - Mudchute DLR, Cubitt Town",504982eb10df74147802015114f59769,51.490645,-0.014582,29,2,31
London,santander-cycles,"200101 - Monument Street, Monument",f982e224fe3c97d63ad8a1a1866d07c0,51.50964,-0.08497,13,9,22
London,santander-cycles,"200108 - Bishop's Bridge Road East, Bayswater",61e324d4415765955c6d325cbea107a8,51.5171,-0.18377,16,4,20
London,santander-cycles,"200133 - South Lambeth Road, Vauxhall",3d4b2ff3bc7e66de0a5b53ab9fcd8662,51.481747,-0.124642,9,12,21
London,santander-cycles,"200125 - Putney Bridge Station, Fulham",cfccd57188cb7ecee3d3941ab2faa090,51.468814,-0.210279,11,10,21
London,santander-cycles,"200025 - London Fields, Hackney Central",ac7bb375df802f39016e81ce8bf357b0,51.54119,-0.058826101,0,21,21
London,santander-cycles,"200029 - Finlay Street, Fulham",8d8f0a34a7ed926c7ebf4d809ed0ef51,51.4768851,-0.215895601,17,7,24
London,santander-cycles,"200007 - Holden Street, Battersea",17958937b1c48b0fd144259a19a9771e,51.4687905,-0.158230901,2,18,20
London,santander-cycles,"200062 - William Morris Way, Sands End",200ce1c95540e578b1ef93671d5c2e08,51.46881971,-0.184318843,10,16,26
London,santander-cycles,"200040 - Broomhouse Lane, Parsons Green",f331e40f9d40ee41bffdbe556311861c,51.46841875,-0.199135704,10,19,29
London,santander-cycles,"200059 - Crisp Road, Hammersmith",488f2307faa3e0c03d1f6f08c6c79fa2,51.48810829,-0.22660621,17,29,46
London,santander-cycles,"200119 - Dorothy Road, Clapham Junction",8900c1e60f0859d490ead1e113dbe9b2,51.46506424,-0.163750945,17,11,28
London,santander-cycles,"200106 - Spanish Road, Clapham Junction",12a2abe76471e64e22ffc5f2721fb250,51.45922541,-0.180884959,24,6,30
London,santander-cycles,"200129 - Charlotte Terrace, Angel",240847c90be435be6a1385b18cb689d5,51.53639219,-0.112721065,13,12,25
London,santander-cycles,"200057 - Belford House, Haggerston",1b342d9cf15dc60b185b8dedc3f7ef35,51.5366541,-0.07023031,37,2,39
London,santander-cycles,"200077 - Vicarage Crescent, Battersea",0d9f93bc4ef280232f179859b1e0735a,51.47287627,-0.176267008,20,10,30
London,santander-cycles,"200094 - St. Bride Street, Holborn",5bc628c96c8e9ca872a1e76429ab77ae,51.51505991,-0.10534448,25,0,25
London,santander-cycles,"200122 - Hawley Crescent, Camden Town",5d8952bf7bb3deb72eb7ea6c63f7a737,51.54100708,-0.14326094,12,10,22
London,santander-cycles,"300094 - Plough Terrace, Clapham Junction",69a76d985080e3588101a0e2f900735a,51.46230566,-0.175407201,15,16,31
London,santander-cycles,"200185 - St. John's Road, Clapham Junction",740120603adebb82aaf571e1faede557,51.46239255,-0.16829214,1,32,33
London,santander-cycles,"300065 - Clapham Common North Side, Clapham Common",15d2f9136d250343100bd764a6f25b10,51.46134382,-0.159322467,32,5,37
London,santander-cycles,"300099 - Abyssinia Close, Clapham Junction",69a9b3b51a4f337c2a7bee29e0667cd3,51.460333,-0.167029,0,20,20
London,santander-cycles,"200072 - Houndsditch, Aldgate",047b30f0dab5c5bfc2104549f1738a5d,51.514449,-0.077178979,16,12,28
London,santander-cycles,"002679 - George Row, Bermondsey",b79b6cd1f4d455158a298d6165f3cdfa,51.498585,-0.068981764,1,21,22
London,santander-cycles,"300253 - Bermondsey Station, Bermondsey",d86c98696da3a97e114e02cc098b1960,51.497995,-0.063471392,15,15,30
London,santander-cycles,"001162 - Dorset Square, Marylebone",61fa256a92afa658251350cb5017638c,51.5225965,-0.161113413,4,12,16
London,santander-cycles,"000963 - Bankside Mix, Bankside",7d33e3c5865df062e812598a3667905e,51.50581776,-0.100186337,31,29,60
London,santander-cycles,"001201 - Bank of England Museum, Bank",22b232cd84d08aa6a4f1432aad2dbcbd,51.51444134,-0.087587447,8,8,16
London,santander-cycles,"001085 - Old Quebec Street, Marylebone",59163fcd50c2826bdb8a0334dfbb79bd,51.51457763,-0.158264483,7,9,16
London,santander-cycles,"200195 - St Martins Close, Camden Town",75be1ac532d6f3fb0a8a7ff0ee0bb8ff,51.538792,-0.138535,14,4,18
London,santander-cycles,"200034 - Wapping Lane, Wapping",3eba01f321c887b482b7ec3fc0856c6e,51.504749,-0.057544,26,2,28
London,santander-cycles,"001225 - George Street, Marylebone",9a74991295798e69d06c22e2d33a7c36,51.517703,-0.154106,3,23,26
London,santander-cycles,"200232 - Preston's Road, Cubitt Town",2fbca07f26ddd1f83e5e70cda8a15abd,51.499286,-0.009152,25,1,26
London,santander-cycles,"001208 - Dickens Square, Borough",57821f48dc702b5cd322266beb9e5706,51.49679128,-0.093913472,0,32,32
London,santander-cycles,"022180 - Cheapside, Bank",b2502d1e76848ea7a0ac8c5ac20d16bf,51.51397065,-0.09294031,35,8,43
London,santander-cycles,"001096 - Bayswater Road, Hyde Park",3d1e7eb1edeefdbc9b6387c7c13c27de,51.511933,-0.174411,20,7,27
London,santander-cycles,"001217 - Serpentine Car Park, Hyde Park",76ef9b21e4b268cb49f6deb66440676e,51.505014,-0.17306032,13,5,18
London,santander-cycles,"200096 - Green Park Station, Mayfair",7c705926cc6ffb6202bc9e0bee60381f,51.506613,-0.142844,20,8,28
London,santander-cycles,"001110 - Palace Gate, Kensington Gardens",2170152c4efd40a4dff0f6c219fd0061,51.50204238,-0.184400221,7,6,13
London,santander-cycles,"001075 - Hyde Park Corner, Hyde Park",39b56b87515a429d96e6d4187e9c378e,51.50311799,-0.153520935,32,4,36
London,santander-cycles,"000981 - British Museum, Bloomsbury",43a7f48d18b5950311a758a86869c23b,51.51908011,-0.124678402,28,7,35
London,santander-cycles,"001109 - Wellington Arch, Hyde Park",139cdedf16e97544e1a19d440914ca93,51.50274025,-0.149569201,32,4,36
London,santander-cycles,"001220 - Imperial College, Knightsbridge",6f2c392f91b28b735ee111fb3e37b403,51.49942855,-0.179702476,20,1,21
London,santander-cycles,"001231 - Queen's Gate, Kensington Gardens",090f297e79c030688a8a51755ebeafe3,51.5017154373867,-0.1798541843891,3,18,21
London,santander-cycles,"001001 - West Cromwell Road, Earl's Court",5f56fcb272427614e7e2dbe8fe57ba9a,51.49372451,-0.198286569,19,5,24
London,santander-cycles,"200166 - Southerton Road, Hammersmith",e274e9785a3243ff0dd9f80bedce6ab2,51.494499,-0.228188,7,31,38
London,santander-cycles,"001204 - Queen's Gate (North), Kensington",02e9d06ab5407e6eaf1dec246d8c452f,51.50102668,-0.180246101,41,0,41
London,santander-cycles,"001101 - Knightsbridge, Hyde Park",43efeb29033bf6a0cd3a282133638595,51.50275704,-0.155349725,42,1,43
London,santander-cycles,"300020 - West Kensington Station, West Kensington",e86816da68dcd5515cec681508aa7ef3,51.49087074,-0.206029743,15,7,22
London,santander-cycles,"300048 - Stainsby Road , Poplar",db1aaa3d9c09d35e9eb601319d251acb,51.51542791,-0.02356501,14,10,24
London,santander-cycles,"001132 - Albert Gate, Hyde Park",48fff4b472ff41ab137fe1af457aefa3,51.50295379,-0.158456089,17,17,34
London,santander-cycles,"200231 - Abingdon Green, Westminster",ec40caa9740d30e716b10db4d18b7b76,51.49764,-0.12597218,16,4,20
London,santander-cycles,"001137 - Harper Road, The Borough",b80b80093cc313af910a2c5b031fbccc,51.49859784,-0.096191134,1,41,42
London,santander-cycles,"000996 - Borough High Street, The Borough",dce2d3b338d1dd6dec93a88a43cad53e,51.50069491,-0.094524319,6,15,21
London,santander-cycles,"001195 - St. George's Square, Pimlico",88d5d4224939683f692f0b285d9d2eb7,51.488226,-0.135635511,0,16,16
London,santander-cycles,"001098 - Lower Thames Street, Monument",7680de73ff501efdc9c7f57fc817c288,51.50930161,-0.084985356,3,21,24
London,santander-cycles,"001031 - Nesham Street, Wapping",638cafe4efdc9cc3c5dea6a18f9fd314,51.507131,-0.06691,5,11,16
London,santander-cycles,"001071 - Tower Gardens , Tower",5b1a99b93cc26548e257b02d96214e7b,51.50950627,-0.075459482,1,23,24
London,santander-cycles,"001213 - Curlew Street, Shad Thames",f0f07e79719fa88fce54ff704aca83e3,51.50227992,-0.074189225,3,18,21
London,santander-cycles,"200163 - Jubilee Plaza, Canary Wharf",1e6d162ee9f16adf06d4929f0c6e687f,51.50357,-0.020068,25,38,63
London,santander-cycles,"002688 - Clifford Street, Mayfair",fe8ca457db4e084c3d743b2b2cd0072a,51.51066202,-0.142345694,1,16,17
London,santander-cycles,"001088 - Triangle Car Park, Hyde Park",effadfd2c04f61c88731e909886d7eec,51.50645179,-0.170279555,25,2,27
London,santander-cycles,"200216 - Clements Road, Bermondsey",8b5d1ca9a73c7c6c190ce14848ddef64,51.4954,-0.061698585,9,14,23
London,santander-cycles,"300062 - South Bermondsey Station, Bermondsey",3cc40cfffd2cb138659ac4de8ba3abcb,51.488067,-0.057774596,1,23,24
London,santander-cycles,"003465 - Eccleston Place, Victoria",4138c93e85376e4fa18aae25aeacf573,51.49395092,-0.147624377,4,15,19
London,santander-cycles,"300004 - Harris Academy, Bermondsey",01ff16aaefe2f189c5666ca0fb84b4e0,51.492668,-0.072350665,8,10,18
London,santander-cycles,"300059 - The Blue, Bermondsey",be5051500e91cfc0d0ec786281f23750,51.492221,-0.06251309999998966,6,16,22
London,santander-cycles,"003493 - South Audley Street, Mayfair",2896d5afa41dad9247c2aeac8499881f,51.50923022,-0.151296092,8,7,15
London,santander-cycles,"022158 - Exhibition Road Museums 1, South Kensington",346e7f44f79a74e8f17c994a049986a1,51.496468,-0.17379696,7,6,13
London,santander-cycles,"200052 - Exhibition Road Museums 2, South Kensington",02f4e9383757666a559b4d993f41233a,51.495947,-0.17368958,6,8,14
London,santander-cycles,"003506 - Stanhope Gate, Mayfair",4199b8128833a99369bc72178ed8721b,51.50686435,-0.150666888,10,11,21
London,santander-cycles,"001205 - Black Prince Road, Vauxhall",ac6f840f490d0c51caeb0aef79631b25,51.4908679,-0.116911864,9,10,19
London,santander-cycles,"003430 - Central House, Aldgate",811235a0fb0bd08db485df3fc85a5993,51.515231,-0.07015,18,0,18
London,santander-cycles,"200205 - Montserrat Road , Putney",2efb9f0a73b49ad5f5b5645775bb0781,51.46321128,-0.215550761,0,23,23
London,santander-cycles,"001041 - Westbourne Grove, Bayswater",8683e5d7b15ffea00f952619d6b2950e,51.51552971,-0.190240716,23,3,26
London,santander-cycles,"300057 - Westbourne Park Road, Portobello",fe141bf07b7c9ffa0307958b7e7eea92,51.51787005,-0.201005397,22,1,23
London,santander-cycles,"200200 - Great Suffolk Street, The Borough",eb1ce4c4c8806e9b99d126f4fd4804c8,51.50173215,-0.100292412,7,14,21
London,santander-cycles,"001193 - Kensington Gore, Knightsbridge",a822fc0482f21d037b47cc14427f1227,51.50143293,-0.178656971,23,0,23
London,santander-cycles,"200044 - New Fetter Lane, Holborn",78af1b8acc4c3b1b5a261abe50ad7b3d,51.517428,-0.107987,18,3,21
London,santander-cycles,"001008 - Hatton Wall, Holborn",fbd79d7e9e1996ed0e9955ed4f31b33e,51.5216612,-0.109006325,22,4,26
London,santander-cycles,"300095 - Michael Road, Walham Green",8530545a0e7ad19548966ea336e5dd26,51.47727637,-0.189210466,36,1,37
London,santander-cycles,"001035 - Boston Place, Marylebone",924df621509b9bdeb0a175ea8fdc3b53,51.522511,-0.162298,7,19,26
London,santander-cycles,"001060 - Torrens Street, Angel",273c07f533bc9f3e5e83f81162a3c09b,51.53219984,-0.105480698,19,0,19
London,santander-cycles,"003497 - Rathbone Street, Fitzrovia",ba2cd8819fd868e29e2468cdba484f6f,51.51816295,-0.135025698,9,7,16
London,santander-cycles,"200138 - Heron Quays DLR, Canary Wharf",a24d558c262b3e6364a5a0d2fe61e46a,51.502661,-0.021596,2,25,27
London,santander-cycles,"200030 - Driffield Road, Old Ford",b54a44dbd67d7e1892b2dd375b77b398,51.534137,-0.037366,10,9,19
London,santander-cycles,"001183 - Bramham Gardens, Earl's Court",7bf350e3ab69a9d547ca5339583fe69d,51.49016361,-0.19039362,25,4,29
London,santander-cycles,"003499 - Prince Consort Road, Knightsbridge",b40fbf7a5a24f0688c9ef74b580a85af,51.49980661,-0.176415994,18,0,18
London,santander-cycles,"001015 - New Globe Walk, Bankside",fbbea9fb7cd78453c0fe8c5207af3439,51.5073853,-0.096440751,3,16,19
London,santander-cycles,"300042 - Upper Richmond Road, Putney",64c0f3ca3fb8cbb78e72ae97d0727471,51.45971528,-0.212145939,24,1,25
London,santander-cycles,"001089 - Queen's Gate (Central), South Kensington",5a405da1d7df902c9e221babb4770b17,51.49396755,-0.17873226,20,11,31
London,santander-cycles,"200066 - Import Dock, Canary Wharf",b63682b45642a93433dfcbd49ea31611,51.505772,-0.016460175,6,33,39
London,santander-cycles,"001044 - The Guildhall, Guildhall",c98f62c5d42352a3d934b1132e9c6950,51.51573534,-0.093080779,15,2,17
London,santander-cycles,"001027 - Warwick Avenue Station, Maida Vale",ee5b657420a4bbb92081e8a2b7a401fc,51.52334476,-0.183846408,8,11,19
London,santander-cycles,"300006 - Coomer Place, West Kensington",d23bdc60c7b171b0f09176786b7f50f6,51.4835707,-0.2020387000000028,26,1,27
London,santander-cycles,"003455 - Arundel Street, Temple",1cbf5f3da660fc4a56e15cc2d4cef723,51.511726,-0.11385596,1,17,18
London,santander-cycles,"000984 - Finsbury Circus, Liverpool Street",ef86a674024a6dd3494b982c2c80fc0a,51.51707521,-0.086685542,33,0,33
London,santander-cycles,"010621 - Upper Grosvenor Street, Mayfair",d82e649d2c8945a4fe10818a3b3a6517,51.51013066,-0.155757901,8,10,18
London,santander-cycles,"001120 - Chepstow Villas, Notting Hill",a5cc27e51ea4cef100f29e661c9b66a4,51.51213691,-0.201554966,15,11,26
London,santander-cycles,"001151 - Whitehall Place, Strand",ba1926d10a426d5b3048a0fcf4ce777a,51.50654321,-0.123179697,36,10,46
London,santander-cycles,"200206 - Chicheley Street, South Bank",b6842b558b28d9325482727c17b98ec7,51.502698,-0.1167474,2,22,24
London,santander-cycles,"300250 - Temple Gardens, Temple",a79f42c5d4ac72535a4e3b81fabe9197,51.510981,-0.10832249,3,21,24
London,santander-cycles,"001176 - Waterloo Road, South Bank",1946a8144eb01a06fbfe3bc398accbba,51.50486,-0.113001,4,11,15
London,santander-cycles,"002648 - Waterloo Bridge, South Bank",7539c77995a0c26c3871b17bd20801af,51.50535447,-0.113656543,7,8,15
London,santander-cycles,"001072 - Waterloo Station 3, Waterloo",8db0529d213deb734a8c2aed7e4683bd,51.50379168,-0.11282408,32,3,35
London,santander-cycles,"002692 - Waterloo Station 2, Waterloo",912b70934b914e493a25e194e4a97908,51.50391973,-0.11342629,9,46,55
London,santander-cycles,"002696 - Waterloo Station 1, Waterloo",e4092354360fe82a6c5934e2a8a2dd88,51.50402794,-0.11386436,0,36,36
London,santander-cycles,"000959 - Milroy Walk, South Bank",87eae870d6a5bdff5873ddcfa3bcecc6,51.50724437,-0.106237501,3,27,30
London,santander-cycles,"000962 - Stamford Street, South Bank",e246cab8ca7171880ed17355c942ae39,51.50556905,-0.111606696,6,21,27
London,santander-cycles,"300249 - Westminster Pier, Westminster",3d945db428fc6c2372fd51f232de38cf,51.501513,-0.12382322,1,26,27
London,santander-cycles,"001186 - Belvedere Road 1, South Bank",c2ccf91a06dab1e0506dc5ffc3936937,51.50613324,-0.114686385,1,37,38
London,santander-cycles,"002635 - Concert Hall Approach 1, South Bank",56b545e1c1a9b0ab31721d1965e86eff,51.505044,-0.115851,4,6,10
London,santander-cycles,"001212 - Concert Hall Approach 2, South Bank",2a6ee20d3037c5a4a03ff7927700ac22,51.504942,-0.115533,0,18,18
London,santander-cycles,"001219 - Lower Marsh, Waterloo",2087c150615168690b8f7963b831bb6d,51.50013942,-0.113936001,1,16,17
London,santander-cycles,"300246 - Belvedere Road 2, South Bank",45585621706d1455904ba45097902e13,51.50621,-0.114842,0,38,38
London,santander-cycles,"001021 - Bouverie Street, Temple",49dabe371667a29f3e5bc2da96bbaed3,51.51382102,-0.107927706,33,0,33
London,santander-cycles,"001100 - Strand, Strand",333a60e91dc5a90dbbfdb664a578ed79,51.512582,-0.1150573,24,11,35
London,santander-cycles,"003472 - Colombo Street, Southwark",f73eb6aa43c14f4d9e3922bc13841d98,51.50545935,-0.10569204,0,0,0
London,santander-cycles,"022162 - Southwark Station 1, Southwark",1b208c072e83ce7066f54404041f85a5,51.504043,-0.105312,3,34,37
London,santander-cycles,"022163 - Southwark Station 2, Southwark",bd364689bad2536e3af104b403da4f9b,51.504044,-0.104778,8,37,45
London,santander-cycles,"200202 - Storey's Gate, Westminster",17d8ba160bcfddec9db7ee7396528784,51.50070305,-0.129698963,10,11,21
London,santander-cycles,"300096 - Tallis Street, Temple",450ffd4b07d1f9b121adac68d54b836e,51.511891,-0.107349,19,5,24
London,santander-cycles,"300231 - Lambeth Palace Road, Waterloo",b88341cfa06cced2c4342ff5a26ff99d,51.5000891978,-0.116628700672,2,33,35
London,santander-cycles,"001192 - Embankment (Savoy), Strand",13fdc0f79bab3e188def7e1fe2489cd8,51.50963123,-0.119047563,8,33,41
London,santander-cycles,"200068 - Somerset House, Strand",401befc18c421e5517b680377cc2dda4,51.509943,-0.117619,3,38,41
London,santander-cycles,"001097 - Northumberland Avenue, Strand",e2dd673fde5f5bfda209f389b806a4e5,51.506767,-0.123702,18,19,37
London,santander-cycles,"001160 - Craven Street, Strand",cde4356f52b190dd5030e939e2ab8e5d,51.50810309,-0.12602103,5,18,23
London,santander-cycles,"001169 - Grosvenor Crescent, Belgravia",f31169af58eb137ec18976c0003e9d73,51.50135267,-0.153194766,2,16,18
London,santander-cycles,"001177 - Seville Street, Knightsbridge",a2b2b10b3d151009a34f768ebfc0bbf4,51.50185512,-0.159237081,9,18,27
London,santander-cycles,"300014 - Falcon Road, Clapham Junction",32d43fd5127553dd5359b7d176a25496,51.46663393,-0.169821175,3,14,17
London,santander-cycles,"300061 - Crimscott Street, Bermondsey",168e816f71ad97ebac3b5d5e8f30e262,51.495598,-0.078893,10,9,19
London,santander-cycles,"001179 - Chelsea Green, Chelsea",be8f8d329aa219de1a9d53bf3a24833c,51.49066456,-0.166485083,0,15,15
London,santander-cycles,"001147 - Clifton Road, Maida Vale",113ae8a7469fe61e3e0a225bf7f68eb1,51.52557531,-0.179592915,17,5,22
London,santander-cycles,"003505 - Marloes Road, Kensington",5850e1bdb07ee39b888a23acab0d027f,51.496481,-0.192404,14,1,15
London,santander-cycles,"200071 - Hoxton Street, Hoxton",fefbd80de948379a493be17f28907a2c,51.52959,-0.0801,15,12,27
