yelp_id,yelp_poi_name,review_count,categories,rating,poi_distance,poi_latitude,poi_longitude,bike_station_id
qaSQQRWgxlWgGgQPHbfgbA,Millennium Bridge,125,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,1002,51.5093109572,-0.0985913331076,558771e0ea7e67e8c6ca061364fcad88
7fnq7-pePPEM2WaZ4CLg0g,Department of Coffee and Social Affairs,73,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,579,51.5194646,-0.1089855,558771e0ea7e67e8c6ca061364fcad88
MliUZtEV91sjiNN-OgLq_A,Prufrock Coffee,92,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,628,51.51997,-0.10958,558771e0ea7e67e8c6ca061364fcad88
4-XTDzMijxlATEnCQMvOJQ,Jerusalem Tavern,62,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,456,51.521759651743,-0.10411592018887,558771e0ea7e67e8c6ca061364fcad88
E2GbtvuTVKo23qJeyqc82w,Ngon Ngon,62,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,758,51.5221634,-0.1097323,558771e0ea7e67e8c6ca061364fcad88
p2xiLwmxDTELuwN2sM9spw,Smiths Of Smithfield,130,"[{'alias': 'british', 'title': 'British'}]",3.5,196,51.5194721,-0.1028274,558771e0ea7e67e8c6ca061364fcad88
68gc1BAE1IT_zZghFafw0Q,Ozone Coffee,193,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,1212,51.524683689256,-0.086674106560876,558771e0ea7e67e8c6ca061364fcad88
2sI8YwsBmI3hO6Kl1PuWLg,J+A Café,73,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,514,51.5230293273926,-0.101019002497196,558771e0ea7e67e8c6ca061364fcad88
rb3DTjC5mhEnjy-ay0AYUw,The Dovetail,71,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'belgian', 'title': 'Belgian'}]",4.0,599,51.5232408423047,-0.103924836781924,558771e0ea7e67e8c6ca061364fcad88
Bc4GZfIUJu9363QQVACZVA,Caravan,151,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,1033,51.5254718215956,-0.110122750616417,558771e0ea7e67e8c6ca061364fcad88
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,1317,51.518298,-0.126026,ef8de55fa4b4d20044bf7ebd22e82f1a
Bc4GZfIUJu9363QQVACZVA,Caravan,151,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,203,51.5254718215956,-0.110122750616417,ef8de55fa4b4d20044bf7ebd22e82f1a
P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,312,"[{'alias': 'british', 'title': 'British'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,1018,51.520481,-0.101486,ef8de55fa4b4d20044bf7ebd22e82f1a
q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,138,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,594,51.5232425139546,-0.119118084823987,ef8de55fa4b4d20044bf7ebd22e82f1a
aTjIuf-lCWF6vGYDlQTPSg,Honest Burgers Kings Cross,112,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,659,51.5308718,-0.119039104215517,ef8de55fa4b4d20044bf7ebd22e82f1a
wh4R2zTxcjZw4JcQFNBtog,Aux Pains de Papy,33,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,426,51.5273865,-0.1184675,ef8de55fa4b4d20044bf7ebd22e82f1a
KRS7yBZBFT80iA86ahtQ-g,Santore,63,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,273,51.5262783740002,-0.108517492582082,ef8de55fa4b4d20044bf7ebd22e82f1a
fpIx8nCBRqtImTkGJ-ujuQ,Morito,58,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,260,51.5258712768555,-0.108857996761799,ef8de55fa4b4d20044bf7ebd22e82f1a
E2GbtvuTVKo23qJeyqc82w,Ngon Ngon,62,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,527,51.5221634,-0.1097323,ef8de55fa4b4d20044bf7ebd22e82f1a
sqNehSxT2qk5bAfdiOBl9Q,Brill,33,"[{'alias': 'media', 'title': 'Books, Mags, Music & Video'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,240,51.525982413205,-0.10910041841816,ef8de55fa4b4d20044bf7ebd22e82f1a
r34qKF45zXSpYqTXnhq4RA,North Sea Fish Restaurant,180,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,887,51.526474,-0.125051,ef8de55fa4b4d20044bf7ebd22e82f1a
MCx1FDljaGB7wGdFtPHPtA,Moro Restaurant,79,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'basque', 'title': 'Basque'}]",4.0,247,51.525859880105,-0.10906549497442,ef8de55fa4b4d20044bf7ebd22e82f1a
ruccgDIBllsprKlP_7HBpg,The Easton,36,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,77,51.526323227476,-0.11139933433552,ef8de55fa4b4d20044bf7ebd22e82f1a
8UiJVZg7t6tbEre16SRMrw,The Wilmington,40,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.5,172,51.5260871554743,-0.110079628401081,ef8de55fa4b4d20044bf7ebd22e82f1a
uSmXcq26qSXpsoLyog_nlA,KIN,79,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,599,51.521448855755,-0.10987964543908,ef8de55fa4b4d20044bf7ebd22e82f1a
5ctdM8Aiw1K9M6vZ2jUTeA,Sen Viet,71,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,370,51.529089,-0.1159522,ef8de55fa4b4d20044bf7ebd22e82f1a
YSvC9UEV4jrD9AlpNKnnAw,The Eagle,63,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,285,51.524436,-0.110217,ef8de55fa4b4d20044bf7ebd22e82f1a
5fk8f77KL2XAGTW9udwwCw,The Gunmakers,52,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,420,51.523006611062,-0.11052050667234,ef8de55fa4b4d20044bf7ebd22e82f1a
zOLPCLptUE2UKRXYWCEHvg,The Modern Pantry,148,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.0,730,51.5230301121618,-0.103575187145258,ef8de55fa4b4d20044bf7ebd22e82f1a
gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,67,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,971,51.5184387,-0.1074239,ef8de55fa4b4d20044bf7ebd22e82f1a
Vaq49W0ubGjuIc4h5_qQ0w,The Mayfair Chippy,376,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.5,421,51.5131345,-0.1533961,e0bd52c7b3db937a18db01cbf8f3ae6c
mc1KLbA1Sy4kUTKo0ZEeRQ,Dishoom,633,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,937,51.513087,-0.139767,e0bd52c7b3db937a18db01cbf8f3ae6c
odnKjwTrgHDlgw0l43eKFA,The Golden Hind,262,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,147,51.5180015563965,-0.151026993989944,e0bd52c7b3db937a18db01cbf8f3ae6c
zJNI06Y2zZQFh9OBSFCdgQ,Sketch,941,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,845,51.5127614699071,-0.14159163911048,e0bd52c7b3db937a18db01cbf8f3ae6c
hF7L2L1pcPqNrE0js9xMDw,The Wallace Collection,118,"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,102,51.5174316756205,-0.153022552114862,e0bd52c7b3db937a18db01cbf8f3ae6c
Y775ayDb-qviW7Ys_uzxEQ,Patty & Bun,197,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,144,51.515786,-0.150785,e0bd52c7b3db937a18db01cbf8f3ae6c
RFyH1Qiv06LYHrwqzLkVXg,Roti Chai,310,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,357,51.5146226,-0.1557135,e0bd52c7b3db937a18db01cbf8f3ae6c
cV9dn2Db9xzd4YnnEmMLnQ,Le Relais de Venise L'Entrecôte,195,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,166,51.518264,-0.151117,e0bd52c7b3db937a18db01cbf8f3ae6c
IBV7BsXnv2gX68nWUARhjw,Mother Mash,504,"[{'alias': 'british', 'title': 'British'}]",4.0,971,51.512935,-0.139414,e0bd52c7b3db937a18db01cbf8f3ae6c
bJiVADMSTEKj0MjqiLrOPA,The Grazing Goat Marylebone,270,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'british', 'title': 'British'}]",4.0,464,51.515378341447,-0.15823586449841,e0bd52c7b3db937a18db01cbf8f3ae6c
qhbCUUn1CM27dvTPUwvAUA,Flat Iron,447,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,1074,51.51212,-0.1384008,e0bd52c7b3db937a18db01cbf8f3ae6c
q-OOWNDtWue-ALqtnL2iDQ,Trishna,103,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,180,51.518294,-0.153047,e0bd52c7b3db937a18db01cbf8f3ae6c
6tXkeZlisxTtdUsjDaTqaw,Chiltern Firehouse,166,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'french', 'title': 'French'}, {'alias': 'british', 'title': 'British'}]",4.0,292,51.5187121017659,-0.154846859653053,e0bd52c7b3db937a18db01cbf8f3ae6c
mvds37L7mCurGn3rGPM8ag,Kaffeine,181,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,819,51.51848,-0.14037,e0bd52c7b3db937a18db01cbf8f3ae6c
skSR93eUT6KuFnDI4ksxUw,The Rajdoot,104,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,433,51.5205999,-0.153431,e0bd52c7b3db937a18db01cbf8f3ae6c
LSvWWKNJi4-gaaRDU-VVYA,Golden Union Fish Bar,315,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,1004,51.5153383,-0.1376925,e0bd52c7b3db937a18db01cbf8f3ae6c
AMfqUC9oYC0xc55MaXbvAA,NOPI,281,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,1092,51.511617,-0.1385226,e0bd52c7b3db937a18db01cbf8f3ae6c
CnxqwrH8M7QDzR2G2_taLw,Il Blandford's,79,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,470,51.520315,-0.155747,e0bd52c7b3db937a18db01cbf8f3ae6c
-hxvERPtfzzRMtEL-R661w,La Fromagerie,100,"[{'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,338,51.5198559022117,-0.152211421569433,e0bd52c7b3db937a18db01cbf8f3ae6c
THmAC8G_AZKpHi8bhHkhRw,Hoppers,36,"[{'alias': 'srilankan', 'title': 'Sri Lankan'}, {'alias': 'indpak', 'title': 'Indian'}]",4.5,123,51.5158858,-0.1507776,e0bd52c7b3db937a18db01cbf8f3ae6c
7-luWfckJm0vLx9k6QTLEw,Victoria and Albert Museum,437,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.5,976,51.4963940559606,-0.171935630295101,4838dbea96e0282e553c5ffec7d2507b
meHB5zqhVKuOQ3gacMlzBg,Dinner by Heston Blumenthal,304,"[{'alias': 'british', 'title': 'British'}]",4.5,845,51.502163,-0.159966,4838dbea96e0282e553c5ffec7d2507b
HML1DSciLbtg2htFmRWCFA,Petrus,123,"[{'alias': 'french', 'title': 'French'}]",4.5,558,51.4993674,-0.1565204,4838dbea96e0282e553c5ffec7d2507b
Kfg3Zd9IqaIgo6YJKFIZ1A,Amaya,177,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,505,51.4991557,-0.1572173,4838dbea96e0282e553c5ffec7d2507b
b8u_D0Qlp0-nqSC6O2fMNw,Restaurant Gordon Ramsay,235,"[{'alias': 'french', 'title': 'French'}, {'alias': 'british', 'title': 'British'}]",4.5,1015,51.485833,-0.161966,4838dbea96e0282e553c5ffec7d2507b
FJs1PrhFMFVL_iMcH69VuQ,The Grenadier,194,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,787,51.501462,-0.155004,4838dbea96e0282e553c5ffec7d2507b
_hoy9y5s47Bx2tCrXv1OVw,Maroush II,108,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,532,51.49724,-0.164357,4838dbea96e0282e553c5ffec7d2507b
BjPq77aiaKZAVUHIu2S3gA,The English Rose Cafe and Tea Shop,244,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,1016,51.4980558,-0.1444512,4838dbea96e0282e553c5ffec7d2507b
ITcGz_zdMW3EyqNBJx6Fxw,Burger & Lobster,109,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,761,51.501441,-0.159432,4838dbea96e0282e553c5ffec7d2507b
OE_mMPt7pGM7kSKvna7hiw,Zuma London,160,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,786,51.500967,-0.163198,4838dbea96e0282e553c5ffec7d2507b
lHxwh10PUmcXIzUp5wAiEg,Hawksmoor,82,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'british', 'title': 'British'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,682,51.4974592155569,-0.166872303554917,4838dbea96e0282e553c5ffec7d2507b
bPbHHWSUbEQ82X2-ZUcVYQ,Peggy Porschen Cakes,115,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.0,546,51.493261207677,-0.150525569915771,4838dbea96e0282e553c5ffec7d2507b
9gqKbR6JK79zTc5RDLP_4A,Dominique Ansel Bakery,93,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,658,51.4926912521198,-0.149131484387577,4838dbea96e0282e553c5ffec7d2507b
6Qqb-xU4ERH4nsHWKtthLg,Wulf and lamb,33,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,126,51.4939041,-0.1586825,4838dbea96e0282e553c5ffec7d2507b
6hw3LjFoZ3aLcnfxuDSJAg,Harrods' Tea Room,107,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,635,51.4992262754487,-0.16359383122593,4838dbea96e0282e553c5ffec7d2507b
zzjuqjPE7KTFFWIZvY6Uew,Bar Boulud,111,"[{'alias': 'french', 'title': 'French'}]",4.0,834,51.502029603588,-0.1602532520838,4838dbea96e0282e553c5ffec7d2507b
Zoaj-Cyl2GSYS1eH5u9Nzw,The Thomas Cubitt Belgravia,96,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,515,51.493738247163,-0.15080451196477,4838dbea96e0282e553c5ffec7d2507b
kAgxFPCeNiZeiKc9POkiOg,Ottolenghi,67,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,543,51.4995017,-0.1566887,4838dbea96e0282e553c5ffec7d2507b
paHFttEUtX3NSgC_80a_Yw,The Five Fields,20,"[{'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}]",5.0,394,51.4916609,-0.1611916,4838dbea96e0282e553c5ffec7d2507b
DTKAAKvI4rgYTebj5qBqNA,Al Arez,43,"[{'alias': 'arabian', 'title': 'Arabic'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",4.5,689,51.498938,-0.165289,4838dbea96e0282e553c5ffec7d2507b
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,998,51.518298,-0.126026,e9ab8c33c1f3332a109135bb8f4958bf
kDw0RC24G3714nPXq34q2Q,Wellcome Collection,94,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,258,51.5260571,-0.1340295,e9ab8c33c1f3332a109135bb8f4958bf
r34qKF45zXSpYqTXnhq4RA,North Sea Fish Restaurant,180,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,366,51.526474,-0.125051,e9ab8c33c1f3332a109135bb8f4958bf
FXSGVcfBDYytOHHyLsoCCg,Albertini Restaurant,59,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,246,51.5290298461914,-0.129214003682137,e9ab8c33c1f3332a109135bb8f4958bf
WJThPvvsOuuIK_9ad2QRIg,Roti King,109,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",4.0,278,51.5291481,-0.1320656,e9ab8c33c1f3332a109135bb8f4958bf
Rb3xF0gkAwnDHML6okB1FA,Honey & Co,116,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,786,51.5238287,-0.1407882,e9ab8c33c1f3332a109135bb8f4958bf
bVSdbV-LXvyxik6F7u4KXQ,The Marquis Cornwallis,113,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,455,51.524567356394,-0.12502513122867,e9ab8c33c1f3332a109135bb8f4958bf
E_3NekwxctQ3BzN7tLKk2A,Casa Tua,51,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,486,51.5276449011142,-0.123588235886524,e9ab8c33c1f3332a109135bb8f4958bf
XeAaUJWcS9RZsE80a1UxjA,Mestizo,162,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,589,51.52752,-0.1387649,e9ab8c33c1f3332a109135bb8f4958bf
q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,138,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,883,51.5232425139546,-0.119118084823987,e9ab8c33c1f3332a109135bb8f4958bf
aTjIuf-lCWF6vGYDlQTPSg,Honest Burgers Kings Cross,112,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,911,51.5308718,-0.119039104215517,e9ab8c33c1f3332a109135bb8f4958bf
tHKiDGayBq4RD0oL-DutCg,Bloomsbury Coffee House,61,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,334,51.525250540481,-0.126389201213277,e9ab8c33c1f3332a109135bb8f4958bf
B6ayHXLwfYBuIADficAeMg,Caravan Kings Cross,180,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,1055,51.5357788239146,-0.125370576153865,e9ab8c33c1f3332a109135bb8f4958bf
kB4ubRof__n7O0n15HEYUw,Franco Manca,85,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,638,51.5223323133774,-0.13623491712724,e9ab8c33c1f3332a109135bb8f4958bf
bz-YqeJaLeQCP85S6e0pig,Roka,141,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,937,51.5189741386939,-0.135395835697745,e9ab8c33c1f3332a109135bb8f4958bf
d28OFF6NbzsRC8SKDF95Ig,Kitchen Table,38,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,822,51.520415,-0.136485,e9ab8c33c1f3332a109135bb8f4958bf
eNhwKJGzpgtziHJ_i9xrzg,Fish Bone,87,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'british', 'title': 'British'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,868,51.522088,-0.140496,e9ab8c33c1f3332a109135bb8f4958bf
LyXXTUzll212_JKMkzC3DQ,49 Cafe,43,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,424,51.5249587,-0.1251605,e9ab8c33c1f3332a109135bb8f4958bf
8jNOl4h8Z6iibXxY6Tx3vQ,ICCo,151,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,896,51.519545,-0.136045,e9ab8c33c1f3332a109135bb8f4958bf
1TgYqfxkXv6-IB4cvuuy3w,Tea and Tattle,89,"[{'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,1031,51.5178680419922,-0.126817002892494,e9ab8c33c1f3332a109135bb8f4958bf
hOLFwKg4-0FsCleJ4yoCXw,Duck & Waffle,827,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",4.0,601,51.516178,-0.08094,98f517ce692ad8848d7a957cfc44d402
vlq4D26p_143Tj21OF-iMA,Dishoom,577,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,1011,51.5245310066818,-0.076594190862934,98f517ce692ad8848d7a957cfc44d402
mvs07Hrm2YrwObqDubABFg,St. Paul's Cathedral,313,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'churches', 'title': 'Churches'}]",4.5,975,51.5137180425786,-0.0994492651268561,98f517ce692ad8848d7a957cfc44d402
68gc1BAE1IT_zZghFafw0Q,Ozone Coffee,193,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,634,51.524683689256,-0.086674106560876,98f517ce692ad8848d7a957cfc44d402
h65i1MG-qok2e2eFU_1h1w,Sky Garden,242,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,918,51.511313200747,-0.0836999694629159,98f517ce692ad8848d7a957cfc44d402
P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,312,"[{'alias': 'british', 'title': 'British'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,926,51.520481,-0.101486,98f517ce692ad8848d7a957cfc44d402
emdb4ELhKKQXpJ0lIOdg0w,Nightjar,186,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,831,51.5265350341797,-0.0877109989523888,98f517ce692ad8848d7a957cfc44d402
PrIqHQtsQl-DnafTdS326A,Whitecross Market,73,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]",4.5,520,51.5228285836074,-0.0927653379297215,98f517ce692ad8848d7a957cfc44d402
qF2RobL-4k6IYnS6hpqEyA,Poppies,374,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,992,51.5202629,-0.074075,98f517ce692ad8848d7a957cfc44d402
DI9SUiuxlf1WjkTu_jJSbg,Hawksmoor Spitalfields,177,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'british', 'title': 'British'}]",4.5,903,51.5211502,-0.075657,98f517ce692ad8848d7a957cfc44d402
JhmrjmyrIhAVlM0D0n3VoQ,Sushisamba,271,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,600,51.516179,-0.080946,98f517ce692ad8848d7a957cfc44d402
4lCI-05rQo2hQMr9qXKJAQ,Pizza Union,92,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,775,51.5175265894232,-0.0773585960268974,98f517ce692ad8848d7a957cfc44d402
O3WaROs_7OFbYv4B-7m02Q,Polo 24 Hour Bar,111,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,571,51.517821,-0.080269,98f517ce692ad8848d7a957cfc44d402
nwZeSFKD0dRqDM1H4pDy3w,Look Mum No Hands!,153,"[{'alias': 'bikes', 'title': 'Bikes'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bike_repair_maintenance', 'title': 'Bike Repair/Maintenance'}]",4.0,812,51.524013227609,-0.096938452042226,98f517ce692ad8848d7a957cfc44d402
m3vdBGC0X94sG_5pglDcjQ,St. John Bread & Wine,139,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,973,51.5196695,-0.074299,98f517ce692ad8848d7a957cfc44d402
xcWZzhS9HgG3-H6xQMtOtA,The Mayor of Scaredy Cat Town,100,"[{'alias': 'lounges', 'title': 'Lounges'}]",4.0,662,51.51837,-0.07872,98f517ce692ad8848d7a957cfc44d402
XgU_CX_G1zzCXCe1IV7I6g,Hawksmoor Guildhall,55,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'british', 'title': 'British'}]",4.5,435,51.5155006968868,-0.0908641121643541,98f517ce692ad8848d7a957cfc44d402
dxCg1Ax5Uyy8kuaY1O_ZZQ,Patty & Bun,79,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,456,51.517288,-0.082342,98f517ce692ad8848d7a957cfc44d402
tWqe8jJBRf-TjqwQAn1Xfw,The Jugged Hare,71,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'british', 'title': 'British'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.0,269,51.520789,-0.090935,98f517ce692ad8848d7a957cfc44d402
SCdYgnZUaaQiCAUnfRxlsg,Happiness Forgets,111,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,1064,51.52770282863,-0.0816464424133301,98f517ce692ad8848d7a957cfc44d402
